Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,,Tweet_Number_of_Looks,
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/CoachKareem_RP/status/1720771683571601649,Coach KareemReload,https://twitter.com/CoachKareem_RP,11/4/23,THE TRUTH COMES FIRST... #IsraelPalestineConflict #Genocide_in_Gaza #Gaza #Gaza_Genocide #IsraelWarCrimes,,https://twitter.com/CoachKareem_RP/status/1720771683571601649,FALSE,2,26,45,2.6K,,2.6K,2600
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/OutsideTheBoxEn/status/1718699465593229806,OutSide TheBox Richard Medhurst,https://twitter.com/OutsideTheBoxEn,10/29/23,"""Israel and the United States want the giant amounts of gas in Gaza, and to create a rival to China's New Silk Road.""@richimedhurst#IsraelPalestineWar #IsraelPalestineConflict",,https://twitter.com/OutsideTheBoxEn/status/1718699465593229806,FALSE,,4,4,1.1K,,1.1K,1100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/farid_1986_fm1/status/1721212428216664491,Farid1,https://twitter.com/farid_1986_fm1,11/5/23,"An Israeli drone attacked a car between Aynatya and Aitaroun, south Lebanon.#Gaza #Israel #Lebanon #IsraelPalestineConflict",https://pbs.twimg.com/media/F-L5kbyX0AARQA-?format=jpg&name=small;https://pbs.twimg.com/media/F-L5lDGWEAAQn_X?format=jpg&name=360x360,https://twitter.com/farid_1986_fm1/status/1721212428216664491,FALSE,,,3,109,,0.1K,109
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ZahidIftikhar5/status/1718210598238826823,Zahid IftikharReload,https://twitter.com/ZahidIftikhar5,10/28/23,"Diana, Princess of Wales.Do you think, you will ever be Queen?#ShaheenAfridi #DishaPatani #BigBrother25 #AnanyaPanday #HarisRauf #AUSvsNZ #INDvsENG #KareenaKapoorKhan #IsraelPalestineConflict #Gaza_Genocide #umpire #SonamKapoor #Cryptocurency #Bitcoin #TrendingNow #Hollywood",,https://twitter.com/ZahidIftikhar5/status/1718210598238826823,FALSE,7,6,31,22K,,22K,22000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/macdazz/status/1718348591192772803,Mr_MReload,https://twitter.com/macdazz,10/28/23,"Mosab Hassan Yousef, son of Hamas founder condemns the UN for the decision of a ceasefire and allowing Hamas to be rescued. ""The UN has been part of the problem"" #UnitedNations  #Hamas #HamasMassacre #HamasTerrorrists #HamasislSIS #IsraelPalestineConflict #IsraelPalestineWar",,https://twitter.com/macdazz/status/1718348591192772803,FALSE,30,153,373,60K,,60K,60000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ConflictXtweets/status/1719742354016677960,ConflictXReload,https://twitter.com/ConflictXtweets,11/1/23,Israel Defense Forces are moving step by step deeper into #Gaza.#IsraelPalestineConflict,,https://twitter.com/ConflictXtweets/status/1719742354016677960,FALSE,1,6,44,1.8K,,1.8K,1800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/IndiaTrendsPro/status/1718119638033375287,IndiaTrendsProReload,https://twitter.com/IndiaTrendsPro,10/28/23,#Israel REVEALS that Hamas' headquarters are under the biggest hospital in #Gaza. This is a war crime!#Hamas doesn't care for #Palestinian lives.#IsraelPalestineWar#starlinkforgaza #IsraelPalestineConflict #HamasNazis #HamasTerrorrists #HamasislSIS #GazaWar #Gaza_Genocide,,https://twitter.com/IndiaTrendsPro/status/1718119638033375287,FALSE,15,50,126,39K,,39K,39000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/shashim260/status/1720861339596325276,Sarah,https://twitter.com/shashim260,11/4/23,Balfour has a lot to answer for. If this never happened how different history might have been. #IsraelPalestineConflict,https://pbs.twimg.com/media/F-G59DrXEAAHRVn?format=jpg&name=small,https://twitter.com/shashim260/status/1720861339596325276,FALSE,8,4,11,592,,0.6K,592
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/furqanraja1122/status/1721057958887673878,Raja Furqan AhmedReload,https://twitter.com/furqanraja1122,11/5/23,Berlin last night#Pakistan #India #Gaza #GazaUnderAttack #TelAviv #Israel #IsraelPalestineConflict #Palestinian #Palestine #GazaCity #Hamas,,https://twitter.com/furqanraja1122/status/1721057958887673878,FALSE,6,20,36,6.5K,,6.5K,6500
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/EmekaGift100/status/1718247227615768735,Emeka Gift OfficialReload,https://twitter.com/EmekaGift100,10/28/23,Breaking:Attention people of #Gaza .#IsraelPalestineWar#IsraelPalestineConflict,,https://twitter.com/EmekaGift100/status/1718247227615768735,FALSE,5,91,47,4.8K,,4.8K,4800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/The_Wee_Doggie/status/1720253765356269960,The Wee DoggieReload,https://twitter.com/The_Wee_Doggie,11/3/23,The Islamic regime officials asked Iranians at the Football match at Aryamehr stadium located in Teheran to do a minutes silence in honour of the Hamas attacks on Israel on October 7th..This is how they responded: #IsraelPalestineConflict,,https://twitter.com/The_Wee_Doggie/status/1720253765356269960,FALSE,2,9,29,2K,,2K,2000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/swatinegi2/status/1720370470141431865,swati negiReload,https://twitter.com/swatinegi2,11/3/23,"There are Devils, Angels too are there.Tunisian tennis player Ons Jabeur @Ons_Jabeur donated the winning amount to the people of Palestine after winning the match...  Salute#Palestine #GazaGenocide #IsraelPalestineConflict #WarCriminal #BenjaminNetanyahu",,https://twitter.com/swatinegi2/status/1720370470141431865,FALSE,,2,5,540,,0.5K,540
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RanvirShorey/status/1721041262546231737,Ranvir ShoreyClown World ™ Reload,https://twitter.com/RanvirShorey,11/5/23,"The wall poster stories coming out of the #USA say a lot about this conflict, imo. The Hamas/Palestinian supporters could just stick their own posters, but they’d rather tear up the Israeli/Jewish ones.  #IsraelPalestineConflict #Antisemitism",,https://twitter.com/RanvirShorey/status/1721041262546231737,FALSE,8,114,295,8.5K,,8.5K,8500
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/NaziaElahiKhan1/status/1718624036954202192,Nazia Elahi Khan BJPReload,https://twitter.com/NaziaElahiKhan1,10/29/23,I stand with #Israel #israel #StandWithIsrael #israelvspalestine #IsraelPalestineConflict,,https://twitter.com/NaziaElahiKhan1/status/1718624036954202192,FALSE,17,197,658,12K,,12K,12000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Lucas_Gage_/status/1720892531972374618,Lucas GageSherif Osman®,https://twitter.com/Lucas_Gage_,11/4/23,Just finished this interview about #IsraelPalestineConflict and more!,,https://twitter.com/Lucas_Gage_/status/1720892531972374618,FALSE,21,308,874,33K,,33K,33000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/AlanDersh/status/1720443898315575538,Alan DershowitzReload,https://twitter.com/AlanDersh,11/3/23,Hamas terrorist calling family to brag about killing Jews.#law #lawyer #news #trending #trump #biden #shorts #MiddleEastConflict #IsraelPalestineConflict #Israel,,https://twitter.com/AlanDersh/status/1720443898315575538,FALSE,191,140,337,21K,,21K,21000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/SalmanA62528685/status/1721212650292760936,SAReload,https://twitter.com/SalmanA62528685,11/5/23,"Hysterical random bombing on #Gaza now and in the vicinity of Al-Shifa Hospital, which is crowded with 70,000 refugees#Gaza_Genicide #GazaWar #FreePalestine #PalestineHolocaust  #IsraeliNewNazism#GazaUnderAttack  #OpenRafahCrossing#IsraelPalestineConflict#Gazabombing",,https://twitter.com/SalmanA62528685/status/1721212650292760936,FALSE,,,,41,,0.0K,41
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Lucas_Gage_/status/1718429084449919310,Lucas Gage,https://twitter.com/Lucas_Gage_,10/29/23,"Hamas' Telegram channel was nuked, but Israelis have one where they literally hunt and kill people on it.Always hypocrisy with these people. #ZionismIsTerrorism #IsraelPalestineConflict",https://pbs.twimg.com/media/F9kWDf3XEAAHjho?format=jpg&name=360x360;https://pbs.twimg.com/media/F9kWDf4WMAAZeI0?format=jpg&name=small;https://pbs.twimg.com/media/F9kWDf5WQAAf_4H?format=jpg&name=small,https://twitter.com/Lucas_Gage_/status/1718429084449919310,FALSE,61,428,1.3K,55K,,55K,55000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/SalmanA62528685/status/1721213049376583875,SAReload,https://twitter.com/SalmanA62528685,11/5/23,"Hysterical random bombing on #Gaza now and in the vicinity of Al-Shifa Hospital, which is crowded with 70,000 refugees#Gaza_Genicide #GazaWar #FreePalestine #PalestineHolocaust  #IsraeliNewNazism#GazaUnderAttack  #OpenRafahCrossing#IsraelPalestineConflict#Gazabombing",,https://twitter.com/SalmanA62528685/status/1721213049376583875,FALSE,,,,41,,0.0K,41
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/GlasnostGone/status/1720373083737841670,Glasnost Gone,https://twitter.com/GlasnostGone,11/3/23,Russia's unrestrained hypocrisy. #IsraelPalestineConflict #Ukraine,https://pbs.twimg.com/media/F9_9dvwWcAAvipi?format=jpg&name=small,https://twitter.com/GlasnostGone/status/1720373083737841670,FALSE,37,616,2.5K,58K,,58K,58000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/BhavikaKapoor5/status/1720727606902034737,Bhavika Kapoor Reload,https://twitter.com/BhavikaKapoor5,11/4/23,#IsraelPalestineConflictDemonstration in front of the Israeli embassy in Jordan and the request to expel the Tel Aviv ambassador,,https://twitter.com/BhavikaKapoor5/status/1720727606902034737,FALSE,4,20,62,2.1K,,2.1K,2100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/imjacooks/status/1720111260811812904,jacooxReload,https://twitter.com/imjacooks,11/2/23,xqc on his reaction to gaza #xqc #Gaza #IsraelPalestineConflict,,https://twitter.com/imjacooks/status/1720111260811812904,FALSE,,,1,556,,0.6K,556
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/AlanDersh/status/1720094697279160436,Alan DershowitzReload,https://twitter.com/AlanDersh,11/2/23,Israel has killed fewer civilians than any other army in comparable wars.#law #lawyer #news #trending #trump #biden #shorts #MiddleEastConflict #IsraelPalestineConflict #Israel,,https://twitter.com/AlanDersh/status/1720094697279160436,FALSE,707,227,473,231K,,231K,231000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/SalmanA62528685/status/1721213137012265318,SAReload,https://twitter.com/SalmanA62528685,11/5/23,"Hysterical random bombing on #Gaza now and in the vicinity of Al-Shifa Hospital, which is crowded with 70,000 refugees#Gaza_Genicide #GazaWar #FreePalestine #PalestineHolocaust  #IsraeliNewNazism#GazaUnderAttack  #OpenRafahCrossing#IsraelPalestineConflict#Gazabombing",,https://twitter.com/SalmanA62528685/status/1721213137012265318,FALSE,,,,34,,0.0K,34
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/SalmanA62528685/status/1721212532739002725,SAReload,https://twitter.com/SalmanA62528685,11/5/23,"Hysterical random bombing on #Gaza now and in the vicinity of Al-Shifa Hospital, which is crowded with 70,000 refugees#Gaza_Genicide #GazaWar #FreePalestine #PalestineHolocaust  #IsraeliNewNazism#GazaUnderAttack  #OpenRafahCrossing#IsraelPalestineConflict#Gazabombing",,https://twitter.com/SalmanA62528685/status/1721212532739002725,FALSE,,,,36,,0.0K,36
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ah96_med/status/1718353421772656675,امرؤ الشعر Reload,https://twitter.com/ah96_med,10/28/23,"Pay attention to Zionism, it is like an octopus that will soon eat democracy in your countries without you realizing it..#IsraeliNewNazism #IsraelPalestineConflict #FreePalestine #FreePalenstine",,https://twitter.com/ah96_med/status/1718353421772656675,FALSE,9,52,60,27K,,27K,27000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/macdazz/status/1718749387780710637,Mr_MReload,https://twitter.com/macdazz,10/29/23,Canadian Journalist busts some myths for you on Israel/Palestine. #HamasTerrorrists #HamasislSIS #HamasMassacre #Hamas #IsraelPalestineWar #IsraelPalestineConflict,,https://twitter.com/macdazz/status/1718749387780710637,FALSE,30,45,123,25K,,25K,25000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Abhinav67408652/status/1718311281831424350,हल्कराम जाखड़Reload,https://twitter.com/Abhinav67408652,10/28/23,Movement all over the world in support of Palestine....#Gazabombing #Gaza_Genocide #Gaza #Israel  #israilterrorist #GazaEvacuation #hamas #IsraelPalestineConflict #IsraeliNewNazism #IsraelAttack,,https://twitter.com/Abhinav67408652/status/1718311281831424350,FALSE,13,3,18,5.8K,,5.8K,5800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/newbondjames/status/1720795344983020020,Karishma KaurReload,https://twitter.com/newbondjames,11/4/23,"Open your eyes for daddy, beautiful KIMO#CeasefireForGazaNOW #Palestine #Genocide_in_Gaza #السيد_حسن_نصرالله #غزه_مقبرة_الغزاة #مستشفى_الشفاء #FreeGaza #IsraelPalestineConflict",,https://twitter.com/newbondjames/status/1720795344983020020,FALSE,1,52,36,1.1K,,1.1K,1100
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/RobertJudd4/status/1721064933314425058,Rufus ,https://twitter.com/RobertJudd4,11/5/23,"A number of British mosques allowing extremist imam's to call for killing of Jews must be closed down & those calling for murder arrested.#IsraelPalestineConflict  https://telegraph.co.uk/news/2023/11/03/charity-commission-examines-mosques-after-pro-hamas-sermons/#:~:text=The%20Charity%20Commission%20is%20examining,preachers%2C%20The%20Telegraph%20can%20disclose….",https://pbs.twimg.com/card_img/1720534154020802560/YJUgDD7_?format=jpg&name=small,https://twitter.com/RobertJudd4/status/1721064933314425058,FALSE,10,56,104,1.3K,,1.3K,1300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/JohannesP1972/status/1721160638741844237,John Paul LuisiDocumenting AntisemitismReload,https://twitter.com/JohannesP1972,11/5/23,"If we’re supposed to boycott Jewish-owned businesses because Israel has killed innocent civilians, doesn’t that mean that we should boycott Muslim-owned businesses because Hamas has killed innocent civilians?Or is that somehow different?#IsraelPalestineConflict",,https://twitter.com/JohannesP1972/status/1721160638741844237,FALSE,3,1,6,208,,0.2K,208
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/GaryEddyEdwards/status/1719583788030742816,Gary EdwardsReloadGary Edwards,https://twitter.com/GaryEddyEdwards,11/1/23,"https://twitter.com/GaryEddyEdwards/status/1719266968656605455?t=7BOzjn8Adm3qybzbCqDpWg&s=19…As prophesied by the great Muhammed...so it MUST be true! Trouble is..they vehermenty believe this!THIS is what creates fanatical radicalised extremism..Hence, the current situation.. #HamasTerrorists #IsraelPalestineConflict @benshapiro @piersmorgan…",https://pbs.twimg.com/ext_tw_video_thumb/1719266355604553728/pu/img/QGUc8NzENM9fBcWz?format=jpg&name=240x240,https://twitter.com/GaryEddyEdwards/status/1719583788030742816,FALSE,4,7,13,1.3K,,1.3K,1300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/JayJay91341991/status/1719887745412477069,JayJay,https://twitter.com/JayJay91341991,11/2/23,Who gives a flying fck what this corrupt Pentecostal lying slimeball thinks about the Israel situation. This fat slob was holidaying in Hawaii with his church buddies while the whole of Australia was burning. Pfffft.  #Scumo #auspol #IsraelPalestineConflict,https://pbs.twimg.com/media/F95EyaEa0AAk7L7?format=jpg&name=small,https://twitter.com/JayJay91341991/status/1719887745412477069,FALSE,65,229,991,11K,,11K,11000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/dailywarupdates/status/1721215327982305331,Daily War UpdatesReload,https://twitter.com/dailywarupdates,11/5/23,Video | Press coverage: The #Israeli  Air Force last night destroyed the main water reservoir in Tal ez-Zaatar in the north of the #Gaza  Strip.#IsraelPalestineConflict #IsraelPalestineWar #GazaGenocide #GazaBleedingWorldSleeping #PalestineHolocaust #GazaGenoside,,https://twitter.com/dailywarupdates/status/1721215327982305331,FALSE,,,,6,,0.0K,6
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/KASHJTWITSS/status/1718222572717027358,Dr_charismaticRehan Yawar,https://twitter.com/KASHJTWITSS,10/28/23,What about Jews NAKBA !! Will you give Them back Their land from where they were Forced to flee due to brutal Persecution!! #IsraelPalestineConflict#IsraelPalestineWar #HamasMassacre #Iran@IDF @Israel @KobbiShoshani,https://pbs.twimg.com/media/F9haUuxbMAAif35?format=jpg&name=small,https://twitter.com/KASHJTWITSS/status/1718222572717027358,FALSE,3,48,63,7.7K,,7.7K,7700
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/furqanraja1122/status/1721153696430751903,Raja Furqan AhmedReload,https://twitter.com/furqanraja1122,11/5/23,"Turkish police disperse pro-Palestine protesters gathered outside the Turkish Incirlik Air Base, also housing U.S. troops.#Pakistan #India #Gaza #GazaUnderAttack #TelAviv #Israel #IsraelPalestineConflict #Palestinian #Palestine #GazaCity #Hamas #Turkey",,https://twitter.com/furqanraja1122/status/1721153696430751903,FALSE,,4,8,1.6K,,1.6K,1600
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/matincantweet/status/1720175430240481707,Matin KhanReload,https://twitter.com/matincantweet,11/2/23,Hamas group fighter takes out two Israeli tanks.#Yemen #Gaza #Palestine #GazaGenocide #IsraelPalestineConflict #Israel #CeasefireForGazaNOW #CeasefireForGaza #CeaseFirelnGazaNOW #GazaAttack #StopGazaGenocide.,,https://twitter.com/matincantweet/status/1720175430240481707,FALSE,13,34,98,30K,,30K,30000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ahsanrizwan100/status/1718143955723055342,Muhammad Ahsan RizwanReload,https://twitter.com/ahsanrizwan100,10/28/23,1. No food  2. No water  3. No electricity  4. No fuel  5. No internet 6. Be their voices 7. Keep them in your prayers #PalestineHolocaust #starlinkforgaza #FreePalestine #IsraeliNewNazism #ElonMusk #Gaza #غزة_الآن #IsraelPalestineWar #IsraelPalestineConflict,,https://twitter.com/ahsanrizwan100/status/1718143955723055342,FALSE,24,166,178,29K,,29K,29000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/MelissaLMRogers/status/1721171376176877876,Melissa ,https://twitter.com/MelissaLMRogers,11/5/23,"TORONTO  Everyone has the right to peaceful protest, but this is NOT peaceful. Seen in Toronto#Canada #Toronto #IsraelPalestineConflict",https://pbs.twimg.com/media/F-LUPlDWQAA0_X_?format=jpg&name=small,https://twitter.com/MelissaLMRogers/status/1721171376176877876,FALSE,6,25,47,2K,,2K,2000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/GaryEddyEdwards/status/1719622385563730036,Gary EdwardsReloadReloadReloadReloadGary Edwards,https://twitter.com/GaryEddyEdwards,,"https://twitter.com/GaryEddyEdwards/status/1718478759345471888?t=CaQoJMWlTrwmaqqTgfjTZw&s=19…Still think it's all about the land, the settlements, the history, and the State of Israel being declared in 1948? Think again!!It's about 1 thing...HATE!#IsraelPalestineConflict @benshapiro @piersmorgan @PiersUncensored @RachelRileyRR @PatrickChristys…",https://pbs.twimg.com/ext_tw_video_thumb/1718478152903598080/pu/img/4HXZdhCiTi7mIJQg?format=jpg&name=240x240,https://twitter.com/GaryEddyEdwards/status/1719622385563730036,FALSE,2,12,10,1.4K,,1.4K,1400
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/furqanraja1122/status/1721151472304619853,Raja Furqan AhmedReload,https://twitter.com/furqanraja1122,11/5/23,Shooting down an IDF drone in south of Lebanon#Pakistan #India #Gaza #GazaUnderAttack #TelAviv #Israel #IsraelPalestineConflict #Palestinian #Palestine #GazaCity #Hamas #Lebanon,,https://twitter.com/furqanraja1122/status/1721151472304619853,FALSE,,5,9,1.8K,,1.8K,1800
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/alpha_defense/status/1719718614058815914,Alpha Defense™ConflictXReload,https://twitter.com/alpha_defense,11/1/23,Man portable Torpedoes #IsraelPalestineConflict,,https://twitter.com/alpha_defense/status/1719718614058815914,FALSE,5,18,250,12K,,12K,12000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/PatrioteEngager/status/1720028419386179824, Patriote Reconquete Sécurité  i24NEWS Français,https://twitter.com/PatrioteEngager,11/2/23,#IsraelPalestineConflict  Paix a son ame,https://pbs.twimg.com/media/F97Dus1WcAAmCja?format=jpg&name=240x240,https://twitter.com/PatrioteEngager/status/1720028419386179824,FALSE,201,344,642,14K,,14K,14000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/MuffyDeadinside/status/1721136594709561389,MuffyReload,https://twitter.com/MuffyDeadinside,11/5/23,Stop getting distracted by the war they’re profiting from.The end game is still the same #Agenda2030 #IsraelHamasConflict #IsraelPalestineConflict,,https://twitter.com/MuffyDeadinside/status/1721136594709561389,FALSE,1,1,3,235,,0.2K,235
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ShekharPujari2/status/1721207545463967911,Shekhar PujariReload,https://twitter.com/ShekharPujari2,11/5/23,#BreakingNewsProtesters in #Turkey tried to enter the U.S. military base Incirlik.Demonstrators demand the closure of this @NATO airbase #NATO   #Israel #IsraelPalestineConflict #CeasefireForGazaNOW #turkeyprotest,,https://twitter.com/ShekharPujari2/status/1721207545463967911,FALSE,,1,2,102,,0.1K,102
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/EvansPaps/status/1720358811565744626,Ev@ns,https://twitter.com/EvansPaps,11/3/23,"USAF C-17A over Pagasetic Gulf, Greece! #IsraelPalestineConflict",https://pbs.twimg.com/media/F9_xNUAXMAAMkfS?format=jpg&name=small,https://twitter.com/EvansPaps/status/1720358811565744626,FALSE,1,2,15,858,,0.9K,858
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/NickTigBarber/status/1721213682317693229,NICK 'TIG' BARBER,https://twitter.com/NickTigBarber,11/5/23,THE 3 UNWISE MEN OF THE UNHOLY LAND MUST STOP THIS EVIL WAR NOW !!!  #IsraelGazaWar #IsraelPalestineConflict #GazaGenocide #GazaCeasefire #StopGenocideInGaza #StopTheWar #PalestineHolocaust #IsraelWarCrimes #IsraelFascists #FreePalestine,https://pbs.twimg.com/media/F-L6t7vXcAAfRRr?format=jpg&name=360x360;https://pbs.twimg.com/media/F-L6uPoXMAI6LGP?format=jpg&name=small,https://twitter.com/NickTigBarber/status/1721213682317693229,FALSE,,,2,26,,0.0K,26
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Ksareen30/status/1720435846816374930,Kush Sareen #SaveSoil,https://twitter.com/Ksareen30,11/3/23,A picture is worth a thousand words. #IsraelPalestineConflict,https://pbs.twimg.com/media/F-A3LAuXAAEbiDS?format=png&name=small,https://twitter.com/Ksareen30/status/1720435846816374930,FALSE,32,17,53,6.3K,,6.3K,6300
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/GaryEddyEdwards/status/1720180763889459450,Gary EdwardsReloadReloadReloadReloadGary Edwards,https://twitter.com/GaryEddyEdwards,,"https://twitter.com/GaryEddyEdwards/status/1719266968656605455?t=BR8Ssg2avawifb3ZG_rVHg&s=19…Are you GETTING THIS UK Government? Madina Mosque & Islamic Centre in Oldham, Wanstead Library in East London, Liverpool Mosques etc.They have a message for you!! @SuellaBraverman @Conservatives#IsraelAttack#HamasTerrorists #IsraelPalestineConflict…",https://pbs.twimg.com/ext_tw_video_thumb/1719266355604553728/pu/img/QGUc8NzENM9fBcWz?format=jpg&name=240x240,https://twitter.com/GaryEddyEdwards/status/1720180763889459450,FALSE,1,54,64,25K,,25K,25000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/ConflictXtweets/status/1720732143763230721,ConflictXReload,https://twitter.com/ConflictXtweets,11/4/23,"Footage of Israeli tanks, infantry and aviation during the operation in #Gaza Strip.#Israel #IsraelPalestineConflict",,https://twitter.com/ConflictXtweets/status/1720732143763230721,FALSE,4,34,181,20K,,20K,20000
TopPost,#IsraelPalestineConflict,https://twitter.com/search?q=#IsraelPalestineConflict&src=typed_query&f=top,https://twitter.com/Palestine7868/status/1720777363842294108,Salman khan Reload,https://twitter.com/Palestine7868,11/4/23,"+18...Warning: Cruel and horrific scenes...from the massacre committed by the Israeli occupation at the Osama bin Zaid School in Al-Saftawi, north of the Gaza Strip.  #GazaUnderAttack #FreePalestine #Repost #IsraelPalestineConflict",,https://twitter.com/Palestine7868/status/1720777363842294108,FALSE,1,72,50,2.3K,,2.3K,2300
