Category,Keyword,Tweet_Website,Author_Name,Author_Web_Page_URL,UTC_Time,Tweet_Content,Tweet_Image_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
Post&amp;Comment,Pro Palestine,https://twitter.com/democracynow/status/1721526701300105226,Democracy Now!Reload,https://twitter.com/democracynow,2023-11-06T13:55:24.000Z,"Palestinian writer @m7mdkurd urges people to speak out for Gaza amid Israel's deadly assault on the besieged territory. “Fear and silence will do nothing but allow this carnage to go on unchecked,"" he said at Saturday's pro-Palestine rally in Washington, D.C.",,False,47,1.6K,2.9K,235K
Post&amp;Comment,Pro Palestine,https://twitter.com/kos_data/status/1720225329904578936,kos_dataReload,https://twitter.com/kos_data,2023-11-02T23:44:13.000Z,"Massive pro-Palestine protest was held tonight in Novi Pazar, Serbia.Around 40 000 people attended according to local media.",,False,66,313,900,257K
Post&amp;Comment,Pro Palestine,https://twitter.com/__Donhulio__/status/1721997194155151550,DonhulioReload,https://twitter.com/__Donhulio__,2023-11-07T21:04:58.000Z,"Some Brits still hold onto the notion that they can appeal to civility and perhaps the pro-Palestine mob will be ""Moved"" by their honorable request...They don’t realize what they’re up against.",,False,,7,28,20K
Post&amp;Comment,Pro Palestine,https://twitter.com/EmCohen_/status/1721183230903320779,Em CohenDr. Sara Yael Hirschhorn,https://twitter.com/EmCohen_,2023-11-05T15:10:34.000Z,"There aren’t giant ‘pro-Israel’ rallies like there are pro-Palestine rallies because the support base of zionism outside so-called Israel is at the institutional, organizational, and governmental level, not the grassroots level. There is no grassroots zionist mobilization.",,False,3,94,427,13K
Post&amp;Comment,Pro Palestine,https://twitter.com/shipwreckshow/status/1720170704019091471,ShipwreckReload,https://twitter.com/shipwreckshow,2023-11-02T20:07:09.000Z,"Was killing the resolution to censure Rashida Tlaib the right thing to do? Also, if you consider what happened at Congress with the pro Palestine protest an insurrection you'll have to admit what happened at j6 was an insurrection, which we all know it wasn't.",,False,12,16,60,2.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/flowerchucker/status/1721973044766212540, Flowerchucker ,https://twitter.com/flowerchucker,2023-11-07T19:29:01.000Z,The Right wing is going to attack the Pro-Palestine march on Saturday. They'll be allowed to. And that'll be the end of the marches.,,False,66,134,312,7K
Post&amp;Comment,Pro Palestine,https://twitter.com/benhabib6/status/1721929527960408113,Ben Habib,https://twitter.com/benhabib6,2023-11-07T16:36:06.000Z,"The veterans minister, Johnny Mercer, thinks the pro-Palestine protests on 11/11 should go ahead but veterans should not themselves counter- protestSo, those who fought for the freedoms which enable the pro-Palestinian protest are themselves stripped of that freedom.…",,False,491,776,2.5K,149K
Post&amp;Comment,Pro Palestine,https://twitter.com/EvaVlaar/status/1720075399374499936,Eva Vlaardingerbroek,https://twitter.com/EvaVlaar,2023-11-02T13:48:27.000Z,"I believe that the true reason western governments are banning pro-Palestine protests, is because they don’t want to have the masses wake up to how bad the situation is with regards to the massive demographic change and cultural, religious and ethnic tensions that are present in…",,False,1K,3.9K,16K,1.1M
Post&amp;Comment,Pro Palestine,https://twitter.com/Louise_katz/status/1721683239876632946,Louise,https://twitter.com/Louise_katz,2023-11-07T00:17:26.000Z,"This should scare every decent Britain, Jew or non-Jew.  Hamas monsters live amongst & are orchestrating the antisemitism seen on our streets. This is Hamas's aim - not only to wipe out Israel and Jews but all others who don't align with their ideology.",https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,3,10,31,456
Post&amp;Comment,Pro Palestine,https://twitter.com/hatescapitalism/status/1721323563649495140,Sally Hates Capitalism,https://twitter.com/hatescapitalism,2023-11-06T00:28:12.000Z,HUGE turnout today at the pro-Palestine rally in the [St. Louis] U. City Loop! #FreePalestine #FreeGaza #StandWithPalestine,https://pbs.twimg.com/media/F-NenMxWIAA-jhi?format=jpg&name=360x360;https://pbs.twimg.com/media/F-NenMzXAAAg2Zf?format=jpg&name=360x360;https://pbs.twimg.com/media/F-NenNRXMAIjUMX?format=jpg&name=360x360;https://pbs.twimg.com/media/F-NenNVXEAAdjTN?format=jpg&name=360x360,False,7,18,50,934
Post&amp;Comment,Pro Palestine,https://twitter.com/SandyofSuffolk/status/1721898374373470545,Sandy Tregent,https://twitter.com/SandyofSuffolk,2023-11-07T14:32:18.000Z,I support any British patriots protesting and protecting our monuments and traditions this weekend against the pro-Palestine hatefilled terrorists and their sympathizers.I am a 64 year old middle class retired property lawyer and a grandmother. According to @DailyMailUK  I'm…,,False,424,1.1K,6.1K,253K
Post&amp;Comment,Pro Palestine,https://twitter.com/vvictorman_uel/status/1719820407870533675,a prednisone hate account,https://twitter.com/vvictorman_uel,2023-11-01T20:55:12.000Z,I know things can feel hopeless but as someone who’s been in pro-Palestine spaces for years I’ve seen so much change in the world and I’ve never been so full of hope,,False,10,296,1.3K,32K
Post&amp;Comment,Pro Palestine,https://twitter.com/BreatheBluee/status/1720288795617300488,Lune ,https://twitter.com/BreatheBluee,2023-11-03T03:56:24.000Z,Selena Gomez liked pro Palestine post of UNICEF,https://pbs.twimg.com/media/F9-xbQbbMAA4dZV?format=jpg&name=small,False,13,60,259,24K
Post&amp;Comment,Pro Palestine,https://twitter.com/V_Palestine20/status/1721849120837566818,V PALESTINE Reload,https://twitter.com/V_Palestine20,2023-11-07T11:16:35.000Z,Pro-Palestine citizens in Mexico take to the streets to showcase their solidarity with Palestinians in the #Gaza Strip,,False,4,142,179,2.5K
Post&amp;Comment,Pro Palestine,https://twitter.com/MattH093/status/1721413619840401557,Matt,https://twitter.com/MattH093,2023-11-06T06:26:03.000Z,Pro Palestine activists are staging a sit in at Melbourne Central. Commentary to follow.,https://pbs.twimg.com/media/F-Owj13aUAEc6bC?format=jpg&name=small,False,22,422,1.8K,73K
Post&amp;Comment,Pro Palestine,https://twitter.com/Adithyabijuc/status/1720984789417869473,Adithya Biju,https://twitter.com/Adithyabijuc,2023-11-05T02:02:02.000Z,Historic monuments in Washington DC were vandalized and desecrated by pro-Palestine protestors today! Imagine doing such ! Deport them all ! Cancel the citizenships of such people!#westisnext,https://pbs.twimg.com/media/F-IqinmboAAUKmF?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Ip8M9WcAA17-V?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Ip8M9W4AAbzcP?format=jpg&name=360x360,False,46,62,128,27K
Post&amp;Comment,Pro Palestine,https://twitter.com/lukozane/status/1720287277228900401,♕︎,https://twitter.com/lukozane,2023-11-03T03:50:22.000Z,| Selena liked this pro-palestine post by unicef. #FreePalestine,https://pbs.twimg.com/media/F9-wJyqaYAA64s2?format=jpg&name=small,False,2,152,663,60K
Post&amp;Comment,Pro Palestine,https://twitter.com/RyanRozbiani/status/1721469533200818639,Ryan RozbianiReload,https://twitter.com/RyanRozbiani,2023-11-06T10:08:14.000Z,Former IDF soldier at a pro Palestine rally. You can hear the regret he has for what he did. FREE PALESTINE,,False,13,103,166,5.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/Adithyabijuc/status/1720984789417869473,Adithya BijuReload,https://twitter.com/Adithyabijuc,2023-11-05T02:02:02.000Z,Historic monuments in Washington DC were vandalized and desecrated by pro-Palestine protestors today! Imagine doing such ! Deport them all ! Cancel the citizenships of such people!#westisnext,https://pbs.twimg.com/media/F-IqinmboAAUKmF?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Ip8M9WcAA17-V?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Ip8M9W4AAbzcP?format=jpg&name=360x360,False,46,62,128,27K
Post&amp;Comment,Pro Palestine,https://twitter.com/SkyNews/status/1721094523130933301,Sky NewsReload,https://twitter.com/SkyNews,2023-11-05T09:18:05.000Z,"""And you do wonder to yourself how sensible would it be for me or my children to go into central London""Columnist Lord Finkelstein, whose mother was a Holocaust survivor, reacts to recent pro-Palestine marches across the UK#TrevorPhillips: https://trib.al/wkmumC6 Sky 501",,False,1.2K,341,878,370K
Post&amp;Comment,Pro Palestine,https://twitter.com/CollinRugg/status/1721237365023539332,Collin RuggReload,https://twitter.com/CollinRugg,2023-11-05T18:45:41.000Z,"NEW: Video calls for people to ""Stop Tearing Them Down"" in regards to Israeli hostage signs that continue to be ripped down by pro-Palestine thugs.In the video however, the only people tearing down the signs are college aged blonde white women.The video *appears* to be made…",,False,624,1.1K,3.3K,600K
Post&amp;Comment,Pro Palestine,https://twitter.com/SkyNews/status/1720888835658162304,Sky NewsReload,https://twitter.com/SkyNews,2023-11-04T19:40:45.000Z,"Home Secretary Suella Braverman says police will asses whether the Pro-Palestine marches on Armistice Day should be banned, and that if they send her an application she will consider it. Read more: https://trib.al/E7MnBjs",,False,1.7K,530,873,583K
Post&amp;Comment,Pro Palestine,https://twitter.com/GeneralMCNews/status/1721595090831835143,The GeneralReload,https://twitter.com/GeneralMCNews,2023-11-06T18:27:10.000Z,BREAKING: Pro-Palestine protestors at the Statue of Liberty.,,False,17,65,95,5.7K
Post&amp;Comment,Pro Palestine,https://twitter.com/BackThebluecool/status/1721329131332202967,BackTheblueCoolReload,https://twitter.com/BackThebluecool,2023-11-06T00:50:20.000Z,"This is the enemy that the whole world needs to see. Because they are not only in Gaza. They are right under our nose  in central London, Germany, Paris and New York. It's not just an israel problem. They are most likely among the pro-Palestine  protests we’ve been seeing…",,False,12,13,34,8.6K
Post&amp;Comment,Pro Palestine,https://twitter.com/FlowersEnglish/status/1721273397471068615,English Flowers,https://twitter.com/FlowersEnglish,2023-11-05T21:08:52.000Z,"Douglas Murray, a leading conservative voice, posted on X: “They plan to defame our war-dead and desecrate the Cenotaph itself.""This is the tipping point. If such a march goes ahead then the people of Britain must come out and stop these barbarians.”",https://pbs.twimg.com/card_img/1721195926977425408/jf4Ly_M0?format=jpg&name=small,False,123,628,1.9K,50K
Post&amp;Comment,Pro Palestine,https://twitter.com/Tracking_Power/status/1720381623294681172,David MillerMuhammad Rehan Saeed,https://twitter.com/Tracking_Power,2023-11-03T10:05:16.000Z,"Wes Streeting represents a constituency in Ilford.  Ilford has a population that is over 30% Muslim.  At the last election Streeting had a 5,218 vote majority in an electorate of 72,973.I imagine a number of his Muslim (and indeed non-Muslim, pro-Palestine) constituents who are…",https://pbs.twimg.com/media/F96i-PVWkAAoprA?format=jpg&name=small,False,25,275,511,48K
Post&amp;Comment,Pro Palestine,https://twitter.com/topnotchjournal/status/1720541051176571233,Top Notch JournalReload,https://twitter.com/topnotchjournal,2023-11-03T20:38:47.000Z,Police have Arrested number of Pro-Palestine demonstrators from inside the King’s Cross Station in #London#Gaza | #FreePalestine |  #Gaza_Genocide‌ | #طوفان_الاقص,,False,,6,8,1.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/alex_kidd7/status/1720769567159353813,Alex Kidd,https://twitter.com/alex_kidd7,2023-11-04T11:46:49.000Z,Can Gary Lineker get anymore odious?He backs the Pro-Palestine march in London on Armistice Day. What an absolute C*NT.,,False,7,13,55,1.1K
Post&amp;Comment,Pro Palestine,https://twitter.com/newbondjames/status/1720895081488765150,Karishma KaurReload,https://twitter.com/newbondjames,2023-11-04T20:05:34.000Z,ZIONIST PROPAGANDA HAS failed MASSIVE pro-Palestine protest in FRANCE tonight!,,False,,17,18,326
Post&amp;Comment,Pro Palestine,https://twitter.com/Ghadaaax/status/1719918604668354955,غادةSulaiman AhmedReload,https://twitter.com/Ghadaaax,2023-11-02T03:25:24.000Z,"first of all, HOW CAN YOU EVEN HIT AN OLDER MANsecond of all, there need to be a case study about z1onists being VIOLENT.. this is not the first video I see of someone hitting pro-Palestine supporters",,False,5,497,1.1K,33K
Post&amp;Comment,Pro Palestine,https://twitter.com/MattH093/status/1721682095259713826,Matt,https://twitter.com/MattH093,2023-11-07T00:12:53.000Z,At Flemington Racecourse as pro Palestine activists have blocked entry to the Melbourne Cup. Commentary to follow.,https://pbs.twimg.com/media/F-Sku7oasAAJaE3?format=jpg&name=small,False,42,320,1.5K,111K
Post&amp;Comment,Pro Palestine,https://twitter.com/KarmelMelamed/status/1720175992260767795,Karmel Melamed,https://twitter.com/KarmelMelamed,2023-11-02T20:28:10.000Z,To all Pro-Palestine & Hamas-Loving Clowns attacking Iranians on this platform for #StandingWithIsrael... GO TO HELL!Where the hell were you when mullah regime in Iran slaughtered protestors & kids in Iran last year? We heard CRICKETS from you! Israelis did this for us!,https://pbs.twimg.com/media/F99KGP6aoAA0ubT?format=jpg&name=360x360;https://pbs.twimg.com/media/F99KLThasAAyvp-?format=jpg&name=360x360;https://pbs.twimg.com/media/F99Klm3bYAAjPSo?format=jpg&name=360x360;https://pbs.twimg.com/media/F99KnbTbYAAzn7j?format=jpg&name=360x360,False,18,176,483,7.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/IyanVelji/status/1720588705214484499,Iyan VeljiReload,https://twitter.com/IyanVelji,,The Moxies employees who cheered on a pro-Palestine parade have been fired. This was the correct move.,,False,16,8,48,7.7K
Post&amp;Comment,Pro Palestine,https://twitter.com/benonwine/status/1720351202485903553,BenonwineYesNo,https://twitter.com/benonwine,2023-11-03T08:04:23.000Z,Should the Pro Palestine March in London planned for Armistice Day be blocked.  Please Retweet for Larger Audience,,False,49,821,305,18K
Post&amp;Comment,Pro Palestine,https://twitter.com/fumefox/status/1720350378493923703,Black Fox ,https://twitter.com/fumefox,2023-11-03T08:01:07.000Z,Should the pro Palestine protests go ahead tomorrow?,,False,22,210,117,3.7K
Post&amp;Comment,Pro Palestine,https://twitter.com/NileGardiner/status/1721594658327855334,Nile GardinerInc.MonocleReload,https://twitter.com/NileGardiner,2023-11-06T18:25:26.000Z,"The ugly reality of the ""pro-Palestine"" mobs on the streets of London. Hatred for Israel and hatred for Great Britain, British servicemen, and everything this great nation stands for. Shame on them.",,False,18,137,365,12K
Post&amp;Comment,Pro Palestine,https://twitter.com/texan_maga/status/1720994175749902543,Salty TexanReload,https://twitter.com/texan_maga,2023-11-05T02:39:20.000Z,BREAKING  Pro-Palestine protesters have vandalized monuments including: Andrew Jackson’s statue in front of the White House.The General Marquis de Lafayette Statue in Lafayette Park.Benjamin Franklin’s statue.The White House barrier and others.,,False,94,197,185,11K
Post&amp;Comment,Pro Palestine,https://twitter.com/RamyYaacoub/status/1720901713253597619,Ramy YaacoubBreakThrough NewsReload,https://twitter.com/RamyYaacoub,2023-11-04T20:31:55.000Z,"Without any doubt, this is the largest pro-Palestine protest in the history of Washington, DC",,False,4,437,1.1K,76K
Post&amp;Comment,Pro Palestine,https://twitter.com/koospersona/status/1721650058066604181,tee⁷ ,https://twitter.com/koospersona,2023-11-06T22:05:35.000Z,oh yeah and if you want good news coldplay is pro palestine,,False,13,181,1.4K,25K
Post&amp;Comment,Pro Palestine,https://twitter.com/dudleylad1066/status/1722006803217600551,Robbie F,https://twitter.com/dudleylad1066,2023-11-07T21:43:09.000Z,Wer Johnny Mercer MP as said that it is right and proper for a pro Palestine march to take place in London on Saturday.He doesn't want veterans to turn up though.https://telegraph.co.uk/politics/2023/11/07/pro-palestinian-protests-johnny-mercer-veterans-armistice/…'Johnny Mercer urges veterans not to stage counter-protests on Armistice Day',https://pbs.twimg.com/card_img/1721909342876680192/hXUFCMvw?format=jpg&name=small,False,121,118,220,7.1K
Post&amp;Comment,Pro Palestine,https://twitter.com/AjTruthMaestro/status/1721625120878256569,Adam jonesReload,https://twitter.com/AjTruthMaestro,2023-11-06T20:26:29.000Z,"The largest protest in all history, didn’t even make it on the western Zionist media. Could it be because it was about being pro-Palestine?",,False,1,15,23,303
Post&amp;Comment,Pro Palestine,https://twitter.com/KarmelMelamed/status/1721219876109615134,Karmel MelamedBenjamin AlvarezReload,https://twitter.com/KarmelMelamed,2023-11-05T17:36:11.000Z,You know why the majority of #IraniansStandWithIsrael? Because all of these pro-Palestine clowns out in DC yesterday were NO WHERE to be found last year when 1000s of innocent protestors were in Iran being slaughtered by the IRGC last year! We Iranians see all of you scum!,,False,31,172,498,16K
Post&amp;Comment,Pro Palestine,https://twitter.com/kataraluvr/status/1721958818400116880,sar ,https://twitter.com/kataraluvr,2023-11-07T18:32:29.000Z,"hotdtwt idiots will claim to be pro-Palestine and then invalidate actual Palestinians and other arabs who have been victim of israeli aggression bc they are ""team green"". fandom beef has rotted your brains i fear.",,False,3,23,101,2.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/wallstreetcrtl/status/1721988852229787669,Wall Street CartelReload,https://twitter.com/wallstreetcrtl,2023-11-07T20:31:50.000Z,"Huge Pro-Palestine demonstration in Glasgow, Scotland.",,False,6,6,13,1.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/mohammedakunjee/status/1721203677669605721,Akunjee Reload,https://twitter.com/mohammedakunjee,,One of Suella Bravermans mindless zombie followers VIOLENTLY attacks a pro-Palestine demonstrator inside Charing Cross station in London. Make him famous.. #Gaza #Palestine #London #LondinTube #TFL @BTP #BritishTransportPolice @SadiqKhan @MayorofLondon,,False,613,3.3K,3.5K,447K
Post&amp;Comment,Pro Palestine,https://twitter.com/WorldByWolf/status/1721490998981706101,Wolf Wolf ,https://twitter.com/WorldByWolf,2023-11-06T11:33:32.000Z,Funny how the so called pro-Palestine protestors never mention the ethnic cleansing of the Jews from the Arab world.I wonder why …,https://pbs.twimg.com/media/F-KeVCoWEAAJHY3?format=jpg&name=900x900;https://pbs.twimg.com/media/F-KeVClXUAIuAt4?format=jpg&name=small,False,25,98,330,17K
Post&amp;Comment,Pro Palestine,https://twitter.com/Chewbacca7222/status/1721311559132352936,Chewbacca Eagle Wings Reload,https://twitter.com/Chewbacca7222,2023-11-05T23:40:30.000Z,ProPalestine buses parked at FBI headquarters,,False,1,4,5,149
Post&amp;Comment,Pro Palestine,https://twitter.com/wilderpatriot/status/1721910385756770379,wilderReload,https://twitter.com/wilderpatriot,2023-11-07T15:20:02.000Z,"Unhinged young  pro-Palestine American Girl wants to give up her citizenship completely, says she would like to move to Ireland: “God I hope this is the downfall of us. A revolution needs to change and if it doesn’t happen, then I hope this is the downfall of the West” “I am…",,False,192,56,104,8.5K
Post&amp;Comment,Pro Palestine,https://twitter.com/stairwayto3dom/status/1720488460270608801,The SaviourReload,https://twitter.com/stairwayto3dom,2023-11-03T17:09:48.000Z,Pro-Palestine protestors sit in at Birmingham New Street station demanding a ceasefire on Gaza and an end to Israel's genocide campaign,,False,31,364,713,21K
Post&amp;Comment,Pro Palestine,https://twitter.com/jsam10983741/status/1721546556179132829,Lt. (Retired LAPD) Frank Columbo,https://twitter.com/jsam10983741,2023-11-06T15:14:18.000Z,‘Deport them all’ Hamilton cardiologist and McMaster professor under fire for her comment about pro-Palestine protest.  Dr. Eva Lonn of McMaster is now under review.I support Dr Lonn.  Canadians sick of their hatred. Canada was peaceful without them.,https://pbs.twimg.com/card_img/1721358717055021056/8t08U41D?format=png&name=small,False,41,79,219,2.7K
Post&amp;Comment,Pro Palestine,https://twitter.com/waqas_sial007/status/1720851257735123421,𝖂𝖆𝖖𝖆𝖘 𝕾𝖎𝖆𝖑Reload,https://twitter.com/waqas_sial007,2023-11-04T17:11:26.000Z,Latest updates from Berlin massive pro-Palestine march in Germany  World stands with Palestine  People’s stands with Palestine #Gaza #FreeGaza #FreePalestine #Palestine #Germany #Gaza_Genocide #GazaBleedingWorldSleeping #غزة_تستغيث #اضراب_عام,,False,12,80,156,41K
Post&amp;Comment,Pro Palestine,https://twitter.com/LeftHandStu/status/1721202060341747739,Stuart BensonBen Mulroney,https://twitter.com/LeftHandStu,2023-11-05T16:25:24.000Z,Former Celebrity Gossip dealer calls for mass deportations over Pro-Palestine protests.,https://pbs.twimg.com/media/F-LwJsSXIAAHhJh?format=jpg&name=small,False,4,22,74,7.9K
Post&amp;Comment,Pro Palestine,https://twitter.com/ali_kheibari/status/1721262156895646137, Ali,https://twitter.com/ali_kheibari,2023-11-05T20:24:12.000Z,"Being pro-Palestine and anti-Israel has nothing to do with #AntisemitismAs a muslim, I fully respect anti-zionist jews #FreePalestine",,False,1,14,38,1.5K
Post&amp;Comment,Pro Palestine,https://twitter.com/throwbackhals/status/1721661210054041887,Throwback HalseyPop Crave,https://twitter.com/throwbackhals,2023-11-06T22:49:54.000Z,"reminder that they also listed an israeli organizations as part of where the donations are going, this is not a pro-palestine stance not even a neutral one. Israel is NOT in need of humanitarian aid they are the ones causing a humanitarian crisis. BOYCOTT!!",https://pbs.twimg.com/media/F-Rol_fWYAAEZqi?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Rol_fW8AAVbT8?format=jpg&name=360x360,False,2,34,141,6.3K
Post&amp;Comment,Pro Palestine,https://twitter.com/ajayjagota/status/1721147775084102013,Ajay Jagota ,https://twitter.com/ajayjagota,2023-11-05T12:49:41.000Z,Im fearful of where these #ProPalestine marches will lead the UK  I’m fearful not just for my safety but that of my children What will be used to identify a pro-Palestinian supporter when the backslash begins… nothing other than the colour of your skin! Be under no illusion…,,False,445,829,3K,253K
Post&amp;Comment,Pro Palestine,https://twitter.com/hyphy_republic/status/1721202753157140712,Trash Night Heron,https://twitter.com/hyphy_republic,2023-11-05T16:28:09.000Z,"There's no sign of yday's Pro Palestine protest in SF Chronicle today, which by some estimates was 50k, probably the largest in recent Bay history. This is racism, it's fear, it's a failure of journalistic principles and every reporter in the Bay Area should be calling it out",https://pbs.twimg.com/media/F-Lwg_BaAAAtOAx?format=jpg&name=small,False,24,475,1.4K,80K
Post&amp;Comment,Pro Palestine,https://twitter.com/ali_kheibari/status/1721262156895646137, AliReload,https://twitter.com/ali_kheibari,2023-11-05T20:24:12.000Z,"Being pro-Palestine and anti-Israel has nothing to do with #AntisemitismAs a muslim, I fully respect anti-zionist jews #FreePalestine",,False,1,14,38,1.5K
Post&amp;Comment,Pro Palestine,https://twitter.com/ajayjagota/status/1721147775084102013,Ajay Jagota Reload,https://twitter.com/ajayjagota,2023-11-05T12:49:41.000Z,Im fearful of where these #ProPalestine marches will lead the UK  I’m fearful not just for my safety but that of my children What will be used to identify a pro-Palestinian supporter when the backslash begins… nothing other than the colour of your skin! Be under no illusion…,,False,445,829,3K,253K
Post&amp;Comment,Pro Palestine,https://twitter.com/ClaraBa01056235/status/1721863891544687079,Clara Barton - Will never back Sunak,https://twitter.com/ClaraBa01056235,2023-11-07T12:15:17.000Z,Not forgetting who is behind the hate marches!#GetKhanOut#CorruptLondon#LawlessLondon,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,,2,10,97
Post&amp;Comment,Pro Palestine,https://twitter.com/Tr00peRR/status/1720972052356640983,The Daily Sneed™ReloadAnthony Hughes,https://twitter.com/Tr00peRR,2023-11-05T01:11:26.000Z,Pro-Palestine protestors that marched and gathered in #DC today,,False,7,24,62,7.6K
Post&amp;Comment,Pro Palestine,https://twitter.com/QudsNen/status/1720816922684469253,Quds News NetworkReload,https://twitter.com/QudsNen,2023-11-04T14:55:00.000Z,A former Israeli soldier shares a compelling account of his transformation into a pro-Palestine advocate. #Israel,,False,28,450,667,31K
Post&amp;Comment,Pro Palestine,https://twitter.com/Luciusullafelix/status/1721664067733991861,Sulla,https://twitter.com/Luciusullafelix,2023-11-06T23:01:15.000Z,"Former Hamas chief who lives in a Council house in London is behind one of the 6 groups who intend to march on Armistice Day. Let that sink in....the Met ""hope"" he and his m8s will put aside their foreign grievances in favour of the feelings of Britons...",https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,4,5,11,182
Post&amp;Comment,Pro Palestine,https://twitter.com/hughosmond/status/1722030651988234537,Hugh Osmond,https://twitter.com/hughosmond,2023-11-07T23:17:55.000Z,Anyone remember that anti-lockdown marches were aggressively broken up by mass deployment of riot police?,https://pbs.twimg.com/card_img/1722022974557913088/PBY6gsWR?format=jpg&name=small,False,18,93,482,7.2K
Post&amp;Comment,Pro Palestine,https://twitter.com/Mrgunsngear/status/1720925873988071667,MrgunsngearReload,https://twitter.com/Mrgunsngear,2023-11-04T22:07:56.000Z,"""Pro Palestine"" protest in Washington DC today.   That's A LOT of people...#DC #WashingtonDC #palestine #israel #hamas #gaza",,False,325,196,726,173K
Post&amp;Comment,Pro Palestine,https://twitter.com/morkorno/status/1720782833214447665,Mor Kornowski (Aldaag),https://twitter.com/morkorno,2023-11-04T12:39:32.000Z,Pro-Palestine? Here is how you can make a change: Urge leaders to denounce Hamas for blocking evacuations. Call on Arab nations to open borders and offer temp shelter. Hold the UN accountable for ignoring UNRWA's corruption and Hamas's aid theft. Scream LOUDLY #FreeGazaFromHamas,https://pbs.twimg.com/media/F-Fy3XZWUAACH_0?format=jpg&name=small,False,1,14,31,2.4K
Post&amp;Comment,Pro Palestine,https://twitter.com/DoomerPoster/status/1721285673054073309,TDM ☭ (),https://twitter.com/DoomerPoster,2023-11-05T21:57:39.000Z,"Lol liberals are complaining about the number of socialists and communists at the Pro-Palestine rally in DC yesterday and that it made Biden ""look bad""",,False,24,97,718,10K
Post&amp;Comment,Pro Palestine,https://twitter.com/SugnaNagol/status/1721634214070686148,Gus  Logan,https://twitter.com/SugnaNagol,2023-11-06T21:02:37.000Z,This toe rag is a disgrace  to my country ! Humza Yousaf backs pro-Palestine protest on Remembrance Day,https://pbs.twimg.com/card_img/1721548260320399360/8aQcsBH4?format=jpg&name=small,False,46,155,621,11K
Post&amp;Comment,Pro Palestine,https://twitter.com/QudsNen/status/1721524848998887447,Quds News Network,https://twitter.com/QudsNen,2023-11-06T13:48:03.000Z,"Pro-Palestine protests covered the gates of the White House in red,symbolizing the #WhiteHouse support for the massacre of children in #Gaza.",https://pbs.twimg.com/media/F-QVsx2WkAARzy5?format=jpg&name=small,False,21,302,617,22K
Post&amp;Comment,Pro Palestine,https://twitter.com/Stix_n_stones22/status/1721658935470395753,Sticks’n’stones,https://twitter.com/Stix_n_stones22,2023-11-06T22:40:51.000Z,Former Hamas chief organised the marches on Armistice day eh? Same one ⁦@ScotGovFM⁩ Humza Yousaf met in 2007 there’s a Co incidence,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,51,295,503,23K
Post&amp;Comment,Pro Palestine,https://twitter.com/Southern0007/status/1721069393902199056, Southern Connection  Ultra MagaBAReload,https://twitter.com/Southern0007,2023-11-05T07:38:14.000Z,The Islamic HAMAS ProPalestine Supporters In DC Are Not Gathering In Support Of HAMAS And The Brutal Killings And Butchering Of Innocent  Women And Children! They Take Proud Credit For That! They Are Gathering In Large Numbers To Show America Their Strenth In Numbers.,,False,16,21,22,712
Post&amp;Comment,Pro Palestine,https://twitter.com/Carson1912_/status/1720154220530118902,John ,https://twitter.com/Carson1912_,2023-11-02T19:01:39.000Z,I've just signed this petition to ban the proposed Pro Palestine parade on Remembrance Day.,https://pbs.twimg.com/card_img/1720114302311399426/8NpYvFBm?format=jpg&name=small,False,220,467,1.8K,90K
Post&amp;Comment,Pro Palestine,https://twitter.com/Malcolm_kmr/status/1721107040356225097,𝐌𝐚𝐥𝐜𝐨𝐥𝐦ReloadClash Report,https://twitter.com/Malcolm_kmr,2023-11-05T10:07:49.000Z,"Massive pro-Palestine protest in Jakarta, Indonesia today to express solidarity with the Palestinians.#CeasefireForGazaNOW #StopArmingIsrael #EndTheOccupation #Genocide_in_Gaza #SavePalestineFromzionis",,False,13,154,341,30K
Post&amp;Comment,Pro Palestine,https://twitter.com/gerardjasper/status/1721834666401943609,gerard peter anthony,https://twitter.com/gerardjasper,2023-11-07T10:19:09.000Z,Ask yourself just two questions on thishttps://telegraph.co.uk/news/2023/11/06/former-hamas-chief-behind-pro-palestine-armistice-day-march/…How did this ex Hamas leader gain entry into the U.K and why is he not languishing in a cell.He’s a fu**ing terrorist ffs.,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,False,45,283,414,6.3K
